task_no,option_no,type,cost,quality,volume,labor_cost,work_day,day_hour,e
19,Option3,Equipment,281.3,1.0,6.4,300,7,11,0.6
19,Option3,Administration,150.0,1.0,6.4,300,7,12,0.55
19,Option3,Material,3800.0,1.0,6.4,300,7,12,0.55
19,Option3,Equipment,281.3,1.0,6.4,300,7,12,0.55
20,Option1,Administration,90.0,0.7,3.6,750,5,8,1.0
20,Option1,Material,7000.0,0.7,3.6,750,5,8,1.0
20,Option1,Equipment,400.0,0.8,3.6,750,5,8,1.0
20,Option1,Administration,90.0,0.7,3.6,750,5,9,0.9
20,Option1,Material,7000.0,0.7,3.6,750,5,9,0.9
20,Option1,Equipment,400.0,0.8,3.6,750,5,9,0.9
20,Option1,Administration,90.0,0.7,3.6,750,5,10,0.85
20,Option1,Material,7000.0,0.7,3.6,750,5,10,0.85
20,Option1,Equipment,400.0,0.8,3.6,750,5,10,0.85
20,Option1,Administration,90.0,0.7,3.6,750,5,11,0.65
20,Option1,Material,7000.0,0.7,3.6,750,5,11,0.65
20,Option1,Equipment,400.0,0.8,3.6,750,5,11,0.65
20,Option1,Administration,90.0,0.7,3.6,750,5,12,0.6
20,Option1,Material,7000.0,0.7,3.6,750,5,12,0.6
20,Option1,Equipment,400.0,0.8,3.6,750,5,12,0.6
20,Option1,Administration,90.0,0.7,3.6,750,6,8,0.9
20,Option1,Material,7000.0,0.7,3.6,750,6,8,0.9
20,Option1,Equipment,400.0,0.8,3.6,750,6,8,0.9
20,Option1,Administration,90.0,0.7,3.6,750,6,9,0.85
20,Option1,Material,7000.0,0.7,3.6,750,6,9,0.85
20,Option1,Equipment,400.0,0.8,3.6,750,6,9,0.85
20,Option1,Administration,90.0,0.7,3.6,750,6,10,0.8
20,Option1,Material,7000.0,0.7,3.6,750,6,10,0.8
20,Option1,Equipment,400.0,0.8,3.6,750,6,10,0.8
20,Option1,Administration,90.0,0.7,3.6,750,6,11,0.65
20,Option1,Material,7000.0,0.7,3.6,750,6,11,0.65
20,Option1,Equipment,400.0,0.8,3.6,750,6,11,0.65
20,Option1,Administration,90.0,0.7,3.6,750,6,12,0.6
20,Option1,Material,7000.0,0.7,3.6,750,6,12,0.6
20,Option1,Equipment,400.0,0.8,3.6,750,6,12,0.6
20,Option1,Administration,90.0,0.7,3.6,750,7,8,0.75
20,Option1,Material,7000.0,0.7,3.6,750,7,8,0.75
20,Option1,Equipment,400.0,0.8,3.6,750,7,8,0.75
20,Option1,Administration,90.0,0.7,3.6,750,7,9,0.7
20,Option1,Material,7000.0,0.7,3.6,750,7,9,0.7
20,Option1,Equipment,400.0,0.8,3.6,750,7,9,0.7
20,Option1,Administration,90.0,0.7,3.6,750,7,10,0.65
20,Option1,Material,7000.0,0.7,3.6,750,7,10,0.65
20,Option1,Equipment,400.0,0.8,3.6,750,7,10,0.65
20,Option1,Administration,90.0,0.7,3.6,750,7,11,0.6
20,Option1,Material,7000.0,0.7,3.6,750,7,11,0.6
20,Option1,Equipment,400.0,0.8,3.6,750,7,11,0.6
20,Option1,Administration,90.0,0.7,3.6,750,7,12,0.55
20,Option1,Material,7000.0,0.7,3.6,750,7,12,0.55
20,Option1,Equipment,400.0,0.8,3.6,750,7,12,0.55
20,Option2,Administration,120.0,0.85,3.6,750,5,8,1.0
20,Option2,Material,7750.0,0.85,3.6,750,5,8,1.0
20,Option2,Equipment,391.1,0.9,3.6,750,5,8,1.0
20,Option2,Administration,120.0,0.85,3.6,750,5,9,0.9
20,Option2,Material,7750.0,0.85,3.6,750,5,9,0.9
20,Option2,Equipment,391.1,0.9,3.6,750,5,9,0.9
20,Option2,Administration,120.0,0.85,3.6,750,5,10,0.85
20,Option2,Material,7750.0,0.85,3.6,750,5,10,0.85
20,Option2,Equipment,391.1,0.9,3.6,750,5,10,0.85
20,Option2,Administration,120.0,0.85,3.6,750,5,11,0.65
20,Option2,Material,7750.0,0.85,3.6,750,5,11,0.65
20,Option2,Equipment,391.1,0.9,3.6,750,5,11,0.65
20,Option2,Administration,120.0,0.85,3.6,750,5,12,0.6
20,Option2,Material,7750.0,0.85,3.6,750,5,12,0.6
20,Option2,Equipment,391.1,0.9,3.6,750,5,12,0.6
20,Option2,Administration,120.0,0.85,3.6,750,6,8,0.9
20,Option2,Material,7750.0,0.85,3.6,750,6,8,0.9
20,Option2,Equipment,391.1,0.9,3.6,750,6,8,0.9
20,Option2,Administration,120.0,0.85,3.6,750,6,9,0.85
20,Option2,Material,7750.0,0.85,3.6,750,6,9,0.85
20,Option2,Equipment,391.1,0.9,3.6,750,6,9,0.85
20,Option2,Administration,120.0,0.85,3.6,750,6,10,0.8
20,Option2,Material,7750.0,0.85,3.6,750,6,10,0.8
20,Option2,Equipment,391.1,0.9,3.6,750,6,10,0.8
20,Option2,Administration,120.0,0.85,3.6,750,6,11,0.65
20,Option2,Material,7750.0,0.85,3.6,750,6,11,0.65
20,Option2,Equipment,391.1,0.9,3.6,750,6,11,0.65
20,Option2,Administration,120.0,0.85,3.6,750,6,12,0.6
20,Option2,Material,7750.0,0.85,3.6,750,6,12,0.6
20,Option2,Equipment,391.1,0.9,3.6,750,6,12,0.6
20,Option2,Administration,120.0,0.85,3.6,750,7,8,0.75
20,Option2,Material,7750.0,0.85,3.6,750,7,8,0.75
20,Option2,Equipment,391.1,0.9,3.6,750,7,8,0.75
20,Option2,Administration,120.0,0.85,3.6,750,7,9,0.7
20,Option2,Material,7750.0,0.85,3.6,750,7,9,0.7
20,Option2,Equipment,391.1,0.9,3.6,750,7,9,0.7
20,Option2,Administration,120.0,0.85,3.6,750,7,10,0.65
20,Option2,Material,7750.0,0.85,3.6,750,7,10,0.65
20,Option2,Equipment,391.1,0.9,3.6,750,7,10,0.65
20,Option2,Administration,120.0,0.85,3.6,750,7,11,0.6
20,Option2,Material,7750.0,0.85,3.6,750,7,11,0.6
20,Option2,Equipment,391.1,0.9,3.6,750,7,11,0.6
20,Option2,Administration,120.0,0.85,3.6,750,7,12,0.55
20,Option2,Material,7750.0,0.85,3.6,750,7,12,0.55
20,Option2,Equipment,391.1,0.9,3.6,750,7,12,0.55
20,Option3,Administration,150.0,1.0,3.6,750,5,8,1.0
20,Option3,Material,8500.0,1.0,3.6,750,5,8,1.0
20,Option3,Equipment,384.0,1.0,3.6,750,5,8,1.0
20,Option3,Administration,150.0,1.0,3.6,750,5,9,0.9
20,Option3,Material,8500.0,1.0,3.6,750,5,9,0.9
20,Option3,Equipment,384.0,1.0,3.6,750,5,9,0.9
20,Option3,Administration,150.0,1.0,3.6,750,5,10,0.85
20,Option3,Material,8500.0,1.0,3.6,750,5,10,0.85
20,Option3,Equipment,384.0,1.0,3.6,750,5,10,0.85
20,Option3,Administration,150.0,1.0,3.6,750,5,11,0.65
20,Option3,Material,8500.0,1.0,3.6,750,5,11,0.65
20,Option3,Equipment,384.0,1.0,3.6,750,5,11,0.65
20,Option3,Administration,150.0,1.0,3.6,750,5,12,0.6
20,Option3,Material,8500.0,1.0,3.6,750,5,12,0.6
20,Option3,Equipment,384.0,1.0,3.6,750,5,12,0.6
20,Option3,Administration,150.0,1.0,3.6,750,6,8,0.9
20,Option3,Material,8500.0,1.0,3.6,750,6,8,0.9
20,Option3,Equipment,384.0,1.0,3.6,750,6,8,0.9
20,Option3,Administration,150.0,1.0,3.6,750,6,9,0.85
20,Option3,Material,8500.0,1.0,3.6,750,6,9,0.85
20,Option3,Equipment,384.0,1.0,3.6,750,6,9,0.85
20,Option3,Administration,150.0,1.0,3.6,750,6,10,0.8
20,Option3,Material,8500.0,1.0,3.6,750,6,10,0.8
20,Option3,Equipment,384.0,1.0,3.6,750,6,10,0.8
20,Option3,Administration,150.0,1.0,3.6,750,6,11,0.65
20,Option3,Material,8500.0,1.0,3.6,750,6,11,0.65
20,Option3,Equipment,384.0,1.0,3.6,750,6,11,0.65
20,Option3,Administration,150.0,1.0,3.6,750,6,12,0.6
20,Option3,Material,8500.0,1.0,3.6,750,6,12,0.6
20,Option3,Equipment,384.0,1.0,3.6,750,6,12,0.6
20,Option3,Administration,150.0,1.0,3.6,750,7,8,0.75
20,Option3,Material,8500.0,1.0,3.6,750,7,8,0.75
20,Option3,Equipment,384.0,1.0,3.6,750,7,8,0.75
20,Option3,Administration,150.0,1.0,3.6,750,7,9,0.7
20,Option3,Material,8500.0,1.0,3.6,750,7,9,0.7
20,Option3,Equipment,384.0,1.0,3.6,750,7,9,0.7
20,Option3,Administration,150.0,1.0,3.6,750,7,10,0.65
20,Option3,Material,8500.0,1.0,3.6,750,7,10,0.65
20,Option3,Equipment,384.0,1.0,3.6,750,7,10,0.65
20,Option3,Administration,150.0,1.0,3.6,750,7,11,0.6
20,Option3,Material,8500.0,1.0,3.6,750,7,11,0.6
20,Option3,Equipment,384.0,1.0,3.6,750,7,11,0.6
20,Option3,Administration,150.0,1.0,3.6,750,7,12,0.55
20,Option3,Material,8500.0,1.0,3.6,750,7,12,0.55
20,Option3,Equipment,384.0,1.0,3.6,750,7,12,0.55
